what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1300669239252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669241609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669247738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1300669247747
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300669250111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300669251541
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1300669258620
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300669272202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300669276712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669278326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669280370
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300669280404
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300669287578
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300669294389
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300669294822
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300669295001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669325601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669338798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669343811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669416797
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300669418886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669419686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669420737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1300669420755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669425219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669425663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669427298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669429054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669429105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669430435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669431950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669432653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300669432662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669433788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669434134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669435302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669437610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669442229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669442949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300669442960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669444484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669445107
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300669445117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669447496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300669450329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1300669450338
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300669453047
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1300669457307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670131853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670173238
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670184914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670194287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670194332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670196361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670199970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670264727
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300670264745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670265523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670266926
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300670267285
