what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301049844118
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301049844292
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1301049848381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301049855748
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.LogCatView",1301049862425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301049864302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301049881068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301049883060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301049889935
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301049889970
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301049969080
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.LogCatView",1301049987402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301049989219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301050026520
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301050038261
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1301050154353
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301050171806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1301050191247
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.LogCatView",1301050202560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301053265340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301053266371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301053268822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301053272206
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301053272241
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301053276671
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301053302254
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301053302366
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301053306320
opened,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301053306590
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301053306659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301055739872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301060186835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301060423844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301064137492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301064225955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301064250692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301066928237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301068585027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301068592260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301071025375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301084044589
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301084050571
closed,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301084050571
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301084052346
closed,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.layout.LayoutEditor",1301084052346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301084096594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301084100775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301084101949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1301084565815
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301084725321
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1301084728737
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084743198
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084743386
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084743547
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084743688
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084743854
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1301084744021
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1301084771231
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1301084807472
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1301084812781
