what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300722876842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1300722877082
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300722896899
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300722911181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300722922867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300722944040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300722950263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300722955559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300722962501
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300722964505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300722983178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300722985662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300722990373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723004787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723030220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723033036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723034995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723037027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723037532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723039123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723040131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300723042652
